id;amount;status;created_at;updated_at;user_id;moderated_at;deleted_account_id;reimbursement_date;cash_request_received_date;money_back_date;transfer_type;send_at;recovery_status;reco_creation;reco_last_update;payback_delay_days;payback_delay_days_cifra
8628;100.0;money_back;17/07/2020;18/12/2020;27370.0;;;;20/07/2020;15/09/2020;regular;;completed;15/08/2020;15/09/2020;<57 * Days>;57
23732;100.0;money_back;23/10/2020;18/12/2020;89181.0;;;;27/10/2020;05/11/2020;instant;23/10/2020;;;;<9 * Days>;9
6961;100.0;money_back;07/07/2020;18/12/2020;13539.0;08/07/2020;;;10/07/2020;01/12/2020;regular;;completed;15/08/2020;01/12/2020;<144 * Days>;144
12683;100.0;money_back;16/08/2020;18/12/2020;12103.0;16/08/2020;;;18/08/2020;05/09/2020;instant;23/08/2020;;;;<18 * Days>;18
12681;100.0;money_back;16/08/2020;18/12/2020;35990.0;16/08/2020;;;18/08/2020;23/09/2020;instant;23/08/2020;completed;09/09/2020;23/09/2020;<36 * Days>;36
12698;100.0;money_back;16/08/2020;18/12/2020;9960.0;16/08/2020;;02/11/2020;18/08/2020;02/11/2020;instant;23/08/2020;;;;<76 * Days>;76
8205;100.0;money_back;15/07/2020;18/12/2020;6757.0;17/07/2020;;;18/07/2020;19/08/2020;regular;;completed;15/08/2020;19/08/2020;<32 * Days>;32
6033;20.0;money_back;30/06/2020;18/12/2020;23333.0;01/07/2020;;;03/07/2020;20/08/2020;regular;;completed;15/08/2020;20/08/2020;<48 * Days>;48
22076;50.0;money_back;19/10/2020;18/12/2020;72265.0;;;;20/10/2020;03/11/2020;instant;19/10/2020;;;;<14 * Days>;14
12721;20.0;money_back;16/08/2020;18/12/2020;11557.0;16/08/2020;;;18/08/2020;10/09/2020;instant;23/08/2020;;;;<23 * Days>;23
12711;100.0;money_back;16/08/2020;18/12/2020;18515.0;;;;18/08/2020;08/09/2020;instant;23/08/2020;;;;<21 * Days>;21
12717;50.0;money_back;16/08/2020;18/12/2020;21546.0;16/08/2020;;;18/08/2020;06/10/2020;instant;23/08/2020;;;;<49 * Days>;49
12702;100.0;money_back;16/08/2020;18/12/2020;10864.0;;;;17/08/2020;08/09/2020;instant;23/08/2020;;;;<22 * Days>;22
12664;100.0;money_back;15/08/2020;18/12/2020;10104.0;16/08/2020;;;17/08/2020;10/09/2020;regular;22/08/2020;;;;<24 * Days>;24
12705;50.0;money_back;16/08/2020;18/12/2020;35374.0;16/08/2020;;;18/08/2020;06/11/2020;instant;23/08/2020;;;;<80 * Days>;80
12665;100.0;money_back;15/08/2020;18/12/2020;35078.0;16/08/2020;;;18/08/2020;05/09/2020;instant;22/08/2020;;;;<18 * Days>;18
12701;100.0;money_back;16/08/2020;18/12/2020;17216.0;16/08/2020;;;25/08/2020;08/09/2020;regular;23/08/2020;;;;<14 * Days>;14
12680;50.0;money_back;16/08/2020;18/12/2020;25095.0;16/08/2020;;;18/08/2020;03/11/2020;instant;23/08/2020;;;;<77 * Days>;77
12707;50.0;money_back;16/08/2020;18/12/2020;33437.0;16/08/2020;;;17/08/2020;09/09/2020;instant;23/08/2020;;;;<23 * Days>;23
12730;100.0;money_back;16/08/2020;18/12/2020;30300.0;17/08/2020;;;25/08/2020;10/09/2020;regular;23/08/2020;;;;<16 * Days>;16
12739;100.0;money_back;17/08/2020;18/12/2020;10177.0;;;;18/08/2020;11/09/2020;instant;24/08/2020;;;;<24 * Days>;24
12726;100.0;money_back;16/08/2020;18/12/2020;25927.0;;;;19/08/2020;04/09/2020;instant;23/08/2020;;;;<16 * Days>;16
21561;100.0;money_back;16/10/2020;18/12/2020;38250.0;;;31/10/2020;20/10/2020;31/10/2020;instant;19/10/2020;;;;<11 * Days>;11
7657;100.0;money_back;12/07/2020;18/12/2020;28259.0;12/07/2020;;;14/07/2020;07/10/2020;regular;;completed;16/08/2020;07/10/2020;<85 * Days>;85
12725;100.0;money_back;16/08/2020;18/12/2020;12189.0;16/08/2020;;;18/08/2020;09/09/2020;instant;23/08/2020;;;;<22 * Days>;22
24716;100.0;money_back;26/10/2020;18/12/2020;93986.0;;;;27/10/2020;05/11/2020;instant;26/10/2020;;;;<9 * Days>;9
2518;100.0;money_back;03/06/2020;18/12/2020;11052.0;09/06/2020;;;12/06/2020;23/08/2020;regular;;completed;16/08/2020;23/08/2020;<72 * Days>;72
7027;100.0;money_back;07/07/2020;18/12/2020;15655.0;08/07/2020;;;10/07/2020;05/10/2020;regular;;completed;16/08/2020;05/10/2020;<87 * Days>;87
10353;100.0;money_back;31/07/2020;18/12/2020;25899.0;01/08/2020;;;05/08/2020;22/10/2020;instant;07/08/2020;completed;16/10/2020;22/10/2020;<78 * Days>;78
22079;50.0;money_back;19/10/2020;18/12/2020;52013.0;;;;20/10/2020;05/11/2020;instant;19/10/2020;;;;<16 * Days>;16
12724;50.0;money_back;16/08/2020;18/12/2020;22977.0;16/08/2020;;;18/08/2020;07/09/2020;instant;23/08/2020;;;;<20 * Days>;20
12731;50.0;money_back;16/08/2020;18/12/2020;16850.0;17/08/2020;;;18/08/2020;05/10/2020;instant;23/08/2020;;;;<48 * Days>;48
8526;100.0;money_back;16/07/2020;18/12/2020;6176.0;17/07/2020;;;21/07/2020;16/08/2020;regular;;completed;16/08/2020;16/08/2020;<26 * Days>;26
6945;100.0;money_back;07/07/2020;18/12/2020;16311.0;08/07/2020;;11/08/2020;10/07/2020;16/08/2020;regular;;completed;16/08/2020;16/08/2020;<37 * Days>;37
13030;100.0;money_back;19/08/2020;18/12/2020;18316.0;19/08/2020;;;20/08/2020;09/09/2020;instant;26/08/2020;;;;<20 * Days>;20
9817;50.0;money_back;27/07/2020;18/12/2020;21627.0;28/07/2020;;;30/07/2020;20/08/2020;regular;03/08/2020;completed;16/08/2020;20/08/2020;<21 * Days>;21
3809;100.0;money_back;18/06/2020;18/12/2020;10614.0;18/06/2020;;;19/06/2020;02/09/2020;regular;;completed;16/08/2020;02/09/2020;<75 * Days>;75
12750;100.0;money_back;17/08/2020;18/12/2020;34343.0;17/08/2020;;;25/08/2020;08/09/2020;regular;24/08/2020;;;;<14 * Days>;14
8617;50.0;money_back;17/07/2020;18/12/2020;33787.0;17/07/2020;;;21/07/2020;06/10/2020;regular;;completed;30/08/2020;06/10/2020;<77 * Days>;77
12748;100.0;money_back;17/08/2020;18/12/2020;27086.0;17/08/2020;;;25/08/2020;08/09/2020;regular;24/08/2020;;;;<14 * Days>;14
12746;50.0;money_back;17/08/2020;18/12/2020;15419.0;;;;18/08/2020;03/09/2020;instant;24/08/2020;;;;<16 * Days>;16
7918;100.0;money_back;14/07/2020;18/12/2020;31144.0;14/07/2020;;;16/07/2020;30/11/2020;regular;;completed;02/09/2020;30/11/2020;<137 * Days>;137
12742;100.0;money_back;17/08/2020;18/12/2020;10484.0;;;;18/08/2020;04/09/2020;instant;24/08/2020;;;;<17 * Days>;17
26370;100.0;money_back;30/10/2020;18/12/2020;36054.0;30/10/2020;;;02/11/2020;01/12/2020;instant;30/10/2020;;;;<29 * Days>;29
22101;100.0;money_back;19/10/2020;18/12/2020;80199.0;;;05/11/2020;20/10/2020;05/11/2020;instant;19/10/2020;;;;<16 * Days>;16
12779;100.0;money_back;17/08/2020;18/12/2020;27190.0;17/08/2020;;;19/08/2020;08/09/2020;instant;24/08/2020;;;;<20 * Days>;20
13844;100.0;money_back;25/08/2020;18/12/2020;15250.0;25/08/2020;;;03/09/2020;15/09/2020;regular;01/09/2020;;;;<12 * Days>;12
26740;35.0;money_back;31/10/2020;18/12/2020;88347.0;31/10/2020;;10/11/2020;03/11/2020;06/11/2020;instant;31/10/2020;;;;<3 * Days>;3
12765;100.0;money_back;17/08/2020;18/12/2020;3131.0;17/08/2020;;;25/08/2020;12/10/2020;regular;24/08/2020;;;;<48 * Days>;48
6271;100.0;money_back;02/07/2020;18/12/2020;4844.0;02/07/2020;;;04/07/2020;30/08/2020;regular;;completed;30/08/2020;30/08/2020;<57 * Days>;57
18575;100.0;money_back;30/09/2020;18/12/2020;56087.0;;;;01/10/2020;03/11/2020;instant;07/10/2020;;;;<33 * Days>;33
12764;100.0;money_back;17/08/2020;18/12/2020;17521.0;17/08/2020;;;19/08/2020;03/10/2020;instant;24/08/2020;;;;<45 * Days>;45
12774;100.0;money_back;17/08/2020;18/12/2020;18089.0;17/08/2020;;;18/08/2020;03/09/2020;instant;24/08/2020;;;;<16 * Days>;16
11624;50.0;money_back;10/08/2020;18/12/2020;7351.0;10/08/2020;;;18/08/2020;05/09/2020;regular;17/08/2020;;;;<18 * Days>;18
22104;50.0;money_back;19/10/2020;18/12/2020;19864.0;;;;23/10/2020;10/11/2020;instant;19/10/2020;;;;<18 * Days>;18
12797;50.0;money_back;17/08/2020;18/12/2020;20665.0;17/08/2020;;;19/08/2020;06/10/2020;instant;24/08/2020;completed;09/09/2020;06/10/2020;<48 * Days>;48
13248;100.0;money_back;19/08/2020;18/12/2020;1404.0;20/08/2020;;;21/08/2020;07/10/2020;instant;26/08/2020;;;;<47 * Days>;47
12807;100.0;money_back;17/08/2020;18/12/2020;7034.0;17/08/2020;;;18/08/2020;08/09/2020;instant;24/08/2020;;;;<21 * Days>;21
25258;70.0;money_back;27/10/2020;18/12/2020;78222.0;;;;28/10/2020;06/11/2020;instant;27/10/2020;;;;<9 * Days>;9
14127;100.0;money_back;31/08/2020;18/12/2020;14616.0;31/08/2020;;;01/09/2020;10/10/2020;instant;;;;;<39 * Days>;39
11703;100.0;money_back;10/08/2020;18/12/2020;17875.0;;;;18/08/2020;08/09/2020;regular;17/08/2020;;;;<21 * Days>;21
12815;100.0;money_back;17/08/2020;18/12/2020;9170.0;;;;18/08/2020;13/09/2020;instant;24/08/2020;;;;<26 * Days>;26
12808;100.0;money_back;17/08/2020;18/12/2020;18779.0;;;;19/08/2020;08/09/2020;instant;24/08/2020;;;;<20 * Days>;20
24004;25.0;money_back;24/10/2020;18/12/2020;85470.0;;;;27/10/2020;28/10/2020;instant;24/10/2020;;;;<Day>;#¡VALOR!
12805;50.0;money_back;17/08/2020;18/12/2020;17889.0;17/08/2020;;31/08/2020;18/08/2020;19/09/2020;instant;24/08/2020;completed;12/09/2020;19/09/2020;<32 * Days>;32
12804;50.0;money_back;17/08/2020;18/12/2020;18148.0;17/08/2020;;;18/08/2020;11/09/2020;instant;24/08/2020;;;;<24 * Days>;24
12796;100.0;money_back;17/08/2020;18/12/2020;33156.0;17/08/2020;;;18/08/2020;02/10/2020;instant;24/08/2020;;;;<45 * Days>;45
12810;20.0;money_back;17/08/2020;18/12/2020;8638.0;17/08/2020;;05/09/2020;26/08/2020;05/09/2020;regular;24/08/2020;;;;<10 * Days>;10
12788;100.0;money_back;17/08/2020;18/12/2020;9757.0;17/08/2020;;;19/08/2020;03/09/2020;instant;24/08/2020;;;;<15 * Days>;15
6012;50.0;money_back;30/06/2020;18/12/2020;22524.0;01/07/2020;;;02/07/2020;04/09/2020;regular;;completed;02/09/2020;04/09/2020;<64 * Days>;64
12852;100.0;money_back;17/08/2020;18/12/2020;17811.0;18/08/2020;;;18/08/2020;12/10/2020;instant;24/08/2020;;;;<55 * Days>;55
12850;100.0;money_back;17/08/2020;18/12/2020;17240.0;;;03/09/2020;26/08/2020;03/09/2020;regular;24/08/2020;;;;<8 * Days>;8
12834;100.0;money_back;17/08/2020;18/12/2020;13879.0;18/08/2020;;;26/08/2020;08/09/2020;regular;24/08/2020;;;;<13 * Days>;13
12828;50.0;money_back;17/08/2020;18/12/2020;11297.0;18/08/2020;;;19/08/2020;08/09/2020;instant;24/08/2020;;;;<20 * Days>;20
16355;100.0;money_back;16/09/2020;18/12/2020;2539.0;16/09/2020;;;17/09/2020;06/10/2020;instant;23/09/2020;;;;<19 * Days>;19
12837;100.0;money_back;17/08/2020;18/12/2020;9860.0;;;;19/08/2020;09/09/2020;instant;24/08/2020;;;;<21 * Days>;21
12840;100.0;money_back;17/08/2020;18/12/2020;23206.0;18/08/2020;;;25/08/2020;08/09/2020;regular;24/08/2020;;;;<14 * Days>;14
12829;100.0;money_back;17/08/2020;18/12/2020;20149.0;17/08/2020;;;19/08/2020;10/09/2020;instant;24/08/2020;;;;<22 * Days>;22
18405;50.0;money_back;29/09/2020;18/12/2020;40437.0;29/09/2020;;;02/10/2020;27/10/2020;instant;06/10/2020;completed;24/10/2020;27/10/2020;<25 * Days>;25
12833;100.0;money_back;17/08/2020;18/12/2020;16311.0;18/08/2020;;;26/08/2020;05/09/2020;regular;24/08/2020;;;;<10 * Days>;10
23217;100.0;money_back;22/10/2020;18/12/2020;87470.0;;;;24/10/2020;06/11/2020;instant;22/10/2020;;;;<13 * Days>;13
14320;100.0;money_back;03/09/2020;18/12/2020;32049.0;03/09/2020;;;03/09/2020;30/09/2020;instant;10/09/2020;;;;<27 * Days>;27
24768;25.0;money_back;26/10/2020;18/12/2020;34400.0;;;;29/10/2020;01/12/2020;instant;26/10/2020;;;;<33 * Days>;33
25285;25.0;money_back;27/10/2020;18/12/2020;80608.0;;;;29/10/2020;06/11/2020;instant;27/10/2020;;;;<8 * Days>;8
18902;100.0;money_back;02/10/2020;18/12/2020;16952.0;02/10/2020;;16/10/2020;03/10/2020;16/10/2020;instant;09/10/2020;;;;<13 * Days>;13
12916;100.0;money_back;18/08/2020;18/12/2020;6176.0;18/08/2020;;;20/08/2020;08/10/2020;instant;25/08/2020;;;;<49 * Days>;49
13299;100.0;money_back;20/08/2020;18/12/2020;10624.0;20/08/2020;;;25/08/2020;29/09/2020;instant;27/08/2020;completed;09/09/2020;09/09/2020;<35 * Days>;35
18750;50.0;money_back;01/10/2020;18/12/2020;19974.0;01/10/2020;;;03/10/2020;02/11/2020;instant;08/10/2020;;;;<30 * Days>;30
11987;100.0;money_back;11/08/2020;18/12/2020;18440.0;11/08/2020;;;20/08/2020;31/08/2020;regular;18/08/2020;completed;29/08/2020;31/08/2020;<11 * Days>;11
13305;100.0;money_back;20/08/2020;18/12/2020;3543.0;;;;28/08/2020;29/09/2020;regular;27/08/2020;;;;<32 * Days>;32
12329;100.0;money_back;13/08/2020;18/12/2020;8199.0;;;27/08/2020;17/08/2020;02/09/2020;instant;20/08/2020;completed;02/09/2020;02/09/2020;<16 * Days>;16
23736;100.0;money_back;23/10/2020;18/12/2020;11318.0;;;;24/10/2020;02/11/2020;instant;23/10/2020;;;;<9 * Days>;9
14678;50.0;money_back;05/09/2020;18/12/2020;29796.0;05/09/2020;;18/10/2020;08/09/2020;18/10/2020;instant;12/09/2020;;;;<40 * Days>;40
24005;25.0;money_back;24/10/2020;18/12/2020;90086.0;;;;25/10/2020;05/11/2020;instant;24/10/2020;;;;<11 * Days>;11
13303;100.0;money_back;20/08/2020;18/12/2020;35116.0;20/08/2020;;;22/08/2020;05/10/2020;instant;27/08/2020;;;;<44 * Days>;44
14353;50.0;money_back;03/09/2020;18/12/2020;35178.0;03/09/2020;;;05/09/2020;26/10/2020;instant;10/09/2020;completed;21/10/2020;26/10/2020;<51 * Days>;51
13306;60.0;money_back;20/08/2020;18/12/2020;29711.0;20/08/2020;;03/09/2020;22/08/2020;04/09/2020;instant;27/08/2020;;;;<13 * Days>;13
12080;100.0;money_back;11/08/2020;18/12/2020;14918.0;12/08/2020;;;13/08/2020;05/09/2020;instant;18/08/2020;;;;<23 * Days>;23
11070;100.0;money_back;06/08/2020;18/12/2020;16956.0;06/08/2020;;;08/08/2020;05/09/2020;regular;13/08/2020;completed;05/09/2020;05/09/2020;<28 * Days>;28
13311;100.0;money_back;20/08/2020;18/12/2020;1657.0;20/08/2020;;;24/08/2020;08/09/2020;instant;27/08/2020;;;;<15 * Days>;15
13841;100.0;money_back;25/08/2020;18/12/2020;6596.0;;;11/09/2020;03/09/2020;11/09/2020;regular;01/09/2020;;;;<8 * Days>;8
16393;100.0;money_back;16/09/2020;18/12/2020;42882.0;16/09/2020;;;18/09/2020;06/10/2020;instant;23/09/2020;;;;<18 * Days>;18
22095;50.0;money_back;19/10/2020;18/12/2020;79895.0;;;;27/10/2020;06/11/2020;regular;26/10/2020;;;;<10 * Days>;10
3531;50.0;money_back;16/06/2020;18/12/2020;;17/06/2020;8545.0;08/08/2020;19/06/2020;31/08/2020;regular;;completed;13/08/2020;31/08/2020;<73 * Days>;73
22106;100.0;money_back;19/10/2020;18/12/2020;77990.0;;;;21/10/2020;05/11/2020;instant;19/10/2020;;;;<15 * Days>;15
14424;50.0;money_back;03/09/2020;18/12/2020;13877.0;04/09/2020;;;04/09/2020;07/10/2020;instant;10/09/2020;;;;<33 * Days>;33
14807;100.0;money_back;06/09/2020;18/12/2020;37478.0;06/09/2020;;;08/09/2020;06/10/2020;instant;13/09/2020;;;;<28 * Days>;28
25276;50.0;money_back;27/10/2020;18/12/2020;88528.0;;;;29/10/2020;06/11/2020;instant;27/10/2020;;;;<8 * Days>;8
24717;25.0;money_back;26/10/2020;18/12/2020;48554.0;;;;28/10/2020;05/11/2020;instant;26/10/2020;;;;<8 * Days>;8
23353;100.0;money_back;23/10/2020;18/12/2020;88306.0;;;07/11/2020;24/10/2020;07/11/2020;instant;23/10/2020;;;;<14 * Days>;14
24377;50.0;money_back;25/10/2020;18/12/2020;85629.0;;;04/11/2020;26/10/2020;04/11/2020;instant;25/10/2020;;;;<9 * Days>;9
13247;100.0;money_back;19/08/2020;18/12/2020;22691.0;20/08/2020;;;20/08/2020;03/09/2020;regular;26/08/2020;;;;<14 * Days>;14
14679;50.0;money_back;05/09/2020;18/12/2020;29886.0;05/09/2020;;;08/09/2020;03/10/2020;instant;12/09/2020;;;;<25 * Days>;25
2840;100.0;money_back;09/06/2020;18/12/2020;;10/06/2020;4199.0;;11/06/2020;02/07/2020;regular;;;;;<21 * Days>;21
11838;100.0;money_back;10/08/2020;18/12/2020;14996.0;11/08/2020;;;19/08/2020;05/09/2020;regular;17/08/2020;;;;<17 * Days>;17
14133;100.0;money_back;31/08/2020;18/12/2020;18496.0;31/08/2020;;;02/09/2020;30/10/2020;instant;07/09/2020;;;;<58 * Days>;58
22094;100.0;money_back;19/10/2020;18/12/2020;80280.0;;;;20/10/2020;03/11/2020;instant;19/10/2020;;;;<14 * Days>;14
13316;100.0;money_back;20/08/2020;18/12/2020;31261.0;;;30/09/2020;21/08/2020;02/10/2020;instant;27/08/2020;;;;<42 * Days>;42
19797;100.0;money_back;08/10/2020;18/12/2020;12523.0;;;;09/10/2020;10/11/2020;instant;08/10/2020;;;;<32 * Days>;32
14589;50.0;money_back;04/09/2020;18/12/2020;36763.0;05/09/2020;;;08/09/2020;29/09/2020;instant;11/09/2020;;;;<21 * Days>;21
22112;80.0;money_back;19/10/2020;18/12/2020;79404.0;;;;20/10/2020;03/11/2020;instant;19/10/2020;;;;<14 * Days>;14
13329;100.0;money_back;20/08/2020;18/12/2020;3582.0;20/08/2020;;;29/08/2020;08/09/2020;regular;27/08/2020;;;;<10 * Days>;10
13332;80.0;money_back;20/08/2020;18/12/2020;15579.0;;;;22/08/2020;29/09/2020;instant;27/08/2020;;;;<38 * Days>;38
13251;100.0;money_back;19/08/2020;18/12/2020;2649.0;20/08/2020;;;28/08/2020;25/09/2020;regular;26/08/2020;;;;<28 * Days>;28
22096;50.0;money_back;19/10/2020;18/12/2020;73440.0;;;;20/10/2020;17/11/2020;instant;19/10/2020;;;;<28 * Days>;28
23355;100.0;money_back;23/10/2020;18/12/2020;88301.0;;;;24/10/2020;05/11/2020;instant;23/10/2020;;;;<12 * Days>;12
14153;100.0;money_back;31/08/2020;18/12/2020;35914.0;;;;02/09/2020;19/09/2020;instant;07/09/2020;;;;<17 * Days>;17
16477;50.0;money_back;16/09/2020;18/12/2020;20106.0;16/09/2020;;;17/09/2020;08/10/2020;instant;23/09/2020;;;;<21 * Days>;21
13325;50.0;money_back;20/08/2020;18/12/2020;32070.0;20/08/2020;;;21/08/2020;15/09/2020;instant;27/08/2020;;;;<25 * Days>;25
13321;100.0;money_back;20/08/2020;18/12/2020;1666.0;;;;22/08/2020;05/10/2020;instant;27/08/2020;;;;<44 * Days>;44
13324;50.0;money_back;20/08/2020;18/12/2020;18464.0;20/08/2020;;;21/08/2020;02/10/2020;instant;27/08/2020;;;;<42 * Days>;42
13326;100.0;money_back;20/08/2020;18/12/2020;14179.0;;;05/11/2020;21/08/2020;29/10/2020;instant;27/08/2020;;;;<69 * Days>;69
22105;100.0;money_back;19/10/2020;18/12/2020;80347.0;;;;20/10/2020;06/11/2020;instant;19/10/2020;;;;<17 * Days>;17
13348;100.0;money_back;20/08/2020;18/12/2020;23300.0;;;06/09/2020;22/08/2020;06/09/2020;instant;27/08/2020;;;;<15 * Days>;15
13361;100.0;money_back;20/08/2020;18/12/2020;20285.0;20/08/2020;;;22/08/2020;08/10/2020;instant;27/08/2020;;;;<47 * Days>;47
23356;50.0;money_back;23/10/2020;18/12/2020;80959.0;;;;24/10/2020;03/11/2020;instant;23/10/2020;;;;<10 * Days>;10
16591;50.0;money_back;17/09/2020;18/12/2020;31218.0;17/09/2020;;;18/09/2020;06/10/2020;instant;24/09/2020;;;;<18 * Days>;18
16676;20.0;money_back;17/09/2020;18/12/2020;14784.0;18/09/2020;;;19/09/2020;04/11/2020;instant;24/09/2020;completed;16/10/2020;04/11/2020;<46 * Days>;46
12893;100.0;money_back;18/08/2020;18/12/2020;34491.0;18/08/2020;;;25/08/2020;08/09/2020;regular;25/08/2020;;;;<14 * Days>;14
13358;50.0;money_back;20/08/2020;18/12/2020;8628.0;20/08/2020;;;22/08/2020;08/09/2020;instant;27/08/2020;;;;<17 * Days>;17
10625;100.0;money_back;03/08/2020;18/12/2020;1136.0;03/08/2020;;;05/08/2020;02/09/2020;regular;10/08/2020;completed;02/09/2020;02/09/2020;<28 * Days>;28
13347;100.0;money_back;20/08/2020;18/12/2020;27916.0;20/08/2020;;;21/08/2020;13/10/2020;instant;27/08/2020;;;;<53 * Days>;53
16167;100.0;money_back;15/09/2020;18/12/2020;5452.0;15/09/2020;;;16/09/2020;06/11/2020;instant;22/09/2020;;;;<51 * Days>;51
11549;100.0;money_back;09/08/2020;18/12/2020;24379.0;09/08/2020;;;11/08/2020;29/10/2020;instant;16/08/2020;;;;<79 * Days>;79
13360;100.0;money_back;20/08/2020;18/12/2020;36103.0;20/08/2020;;06/09/2020;22/08/2020;06/09/2020;instant;27/08/2020;;;;<15 * Days>;15
17220;100.0;money_back;22/09/2020;18/12/2020;46132.0;22/09/2020;;06/10/2020;25/09/2020;06/10/2020;instant;06/10/2020;;;;<11 * Days>;11
22123;100.0;money_back;19/10/2020;18/12/2020;17706.0;;;;23/10/2020;05/11/2020;instant;19/10/2020;;;;<13 * Days>;13
13356;50.0;money_back;20/08/2020;18/12/2020;24606.0;20/08/2020;;;22/08/2020;05/11/2020;instant;27/08/2020;;;;<75 * Days>;75
13364;100.0;money_back;20/08/2020;18/12/2020;28018.0;20/08/2020;;;29/08/2020;08/09/2020;regular;27/08/2020;;;;<10 * Days>;10
10263;100.0;money_back;31/07/2020;18/12/2020;5190.0;31/07/2020;;;03/08/2020;30/09/2020;regular;07/08/2020;;;;<58 * Days>;58
13359;50.0;money_back;20/08/2020;18/12/2020;6634.0;20/08/2020;;;28/08/2020;08/10/2020;regular;27/08/2020;;;;<41 * Days>;41
13350;100.0;money_back;20/08/2020;18/12/2020;19246.0;;;;21/08/2020;19/09/2020;regular;27/08/2020;;;;<29 * Days>;29
26329;100.0;money_back;30/10/2020;18/12/2020;40744.0;;;;31/10/2020;01/12/2020;instant;30/10/2020;;;;<31 * Days>;31
26954;50.0;money_back;01/11/2020;18/12/2020;53677.0;02/11/2020;;16/11/2020;03/11/2020;11/11/2020;instant;01/11/2020;;;;<8 * Days>;8
24158;100.0;money_back;24/10/2020;18/12/2020;90890.0;;;;27/10/2020;03/11/2020;instant;24/10/2020;;;;<7 * Days>;7
16478;100.0;money_back;16/09/2020;18/12/2020;36040.0;16/09/2020;;;19/09/2020;02/10/2020;instant;23/09/2020;;;;<13 * Days>;13
16489;100.0;money_back;16/09/2020;18/12/2020;16952.0;17/09/2020;;;18/09/2020;01/10/2020;instant;23/09/2020;;;;<13 * Days>;13
18581;100.0;money_back;30/09/2020;18/12/2020;40225.0;30/09/2020;;;13/10/2020;30/10/2020;instant;09/10/2020;;;;<17 * Days>;17
16681;50.0;money_back;17/09/2020;18/12/2020;34345.0;18/09/2020;;;19/09/2020;06/11/2020;instant;24/09/2020;;;;<48 * Days>;48
16211;100.0;money_back;15/09/2020;18/12/2020;2379.0;;;;15/09/2020;31/10/2020;instant;22/09/2020;;;;<46 * Days>;46
13373;100.0;money_back;20/08/2020;18/12/2020;8311.0;;;06/09/2020;29/08/2020;06/09/2020;regular;27/08/2020;;;;<8 * Days>;8
16525;50.0;money_back;17/09/2020;18/12/2020;2188.0;17/09/2020;;;18/09/2020;24/10/2020;instant;24/09/2020;;;;<36 * Days>;36
16396;100.0;money_back;16/09/2020;18/12/2020;42981.0;16/09/2020;;;17/09/2020;06/10/2020;instant;23/09/2020;;;;<19 * Days>;19
13369;50.0;money_back;20/08/2020;18/12/2020;31733.0;20/08/2020;;;22/08/2020;15/09/2020;instant;27/08/2020;;;;<24 * Days>;24
12841;60.0;money_back;17/08/2020;18/12/2020;20778.0;18/08/2020;;;24/08/2020;16/09/2020;instant;24/08/2020;;;;<23 * Days>;23
13417;100.0;money_back;20/08/2020;18/12/2020;21001.0;;;06/09/2020;22/08/2020;06/09/2020;instant;27/08/2020;;;;<15 * Days>;15
14531;70.0;money_back;04/09/2020;18/12/2020;4810.0;04/09/2020;;07/10/2020;08/09/2020;07/10/2020;instant;11/09/2020;;;;<29 * Days>;29
24008;20.0;money_back;24/10/2020;18/12/2020;90084.0;;;;26/10/2020;06/11/2020;instant;24/10/2020;;;;<11 * Days>;11
14450;100.0;money_back;04/09/2020;18/12/2020;12089.0;04/09/2020;;;12/09/2020;30/09/2020;regular;11/09/2020;;;;<18 * Days>;18
23358;50.0;money_back;23/10/2020;18/12/2020;84744.0;;;;26/10/2020;02/11/2020;instant;23/10/2020;;;;<7 * Days>;7
16354;50.0;money_back;16/09/2020;18/12/2020;42904.0;16/09/2020;;;17/09/2020;06/10/2020;instant;23/09/2020;;;;<19 * Days>;19
13419;50.0;money_back;20/08/2020;18/12/2020;36269.0;21/08/2020;;06/09/2020;22/08/2020;06/09/2020;instant;27/08/2020;;;;<15 * Days>;15
13423;100.0;money_back;20/08/2020;18/12/2020;30327.0;21/08/2020;;;25/08/2020;03/09/2020;instant;27/08/2020;;;;<9 * Days>;9
16553;50.0;money_back;17/09/2020;18/12/2020;42984.0;17/09/2020;;;18/09/2020;06/10/2020;instant;24/09/2020;;;;<18 * Days>;18
26755;50.0;money_back;31/10/2020;18/12/2020;12848.0;31/10/2020;;28/11/2020;03/11/2020;28/11/2020;instant;31/10/2020;;;;<25 * Days>;25
13418;100.0;money_back;20/08/2020;18/12/2020;34954.0;;;;22/08/2020;08/09/2020;instant;27/08/2020;;;;<17 * Days>;17
